date,plot_id,greenhouse_id,farm_id,input_type,quantity,unit_cost,total_cost,reason,purpose,is_precision_action
2025-06-21,P0107,GH012,F04,Water,647.4112001,0.0025,1.62,Growth phase,Routine,0
2025-06-21,P0107,GH012,F04,Labor,2.306055655,28,64.57,Routine,Routine,0
2025-06-22,P0107,GH012,F04,Fertilizer,9.975689916,1.95,19.45,Pest response,Routine,0
2025-06-22,P0107,GH012,F04,Pesticide,1.489003456,14,20.85,Routine,Routine,0
2025-06-22,P0107,GH012,F04,Water,658.825095,0.0025,1.65,Routine,Routine,0
2025-06-22,P0107,GH012,F04,Labor,2.46057451,28,68.9,Irrigation adjustment,Routine,0
2025-08-17,P0107,GH012,F04,Fertilizer,8.917943494,1.95,17.39,Irrigation adjustment,Routine,0
2025-08-17,P0107,GH012,F04,Water,486.0280447,0.0025,1.22,Irrigation adjustment,Routine,0
2025-08-17,P0107,GH012,F04,Energy,36.55204732,0.19,6.94,Irrigation adjustment,Routine,0
2025-08-18,P0107,GH012,F04,Fertilizer,18.01840638,1.95,35.14,Growth phase,Response to alert,1
2025-08-18,P0107,GH012,F04,Pesticide,2.146778333,14,30.05,Pest response,Response to alert,1
2025-08-18,P0107,GH012,F04,Water,455.6733279,0.0025,1.14,Growth phase,Routine,0
2025-08-18,P0107,GH012,F04,Labor,1.896486297,28,53.1,Routine,Routine,0
2025-08-18,P0107,GH012,F04,Energy,33.77843367,0.19,6.42,Shock response,Routine,0
2025-08-20,P0107,GH012,F04,Fertilizer,24.12281523,1.95,47.04,Growth phase,Routine,0
2025-08-20,P0107,GH012,F04,Water,511.6865455,0.0025,1.28,Irrigation adjustment,Routine,0
2025-08-20,P0107,GH012,F04,Energy,43.33735507,0.19,8.23,Irrigation adjustment,Routine,0
2025-04-12,P0108,GH020,F01,Fertilizer,17.69785715,1.95,34.51,Routine,Response to alert,1
2025-04-12,P0108,GH020,F01,Water,445.6161059,0.0025,1.11,Pest response,Routine,0
2025-04-14,P0108,GH020,F01,Fertilizer,23.95847337,1.95,46.72,Irrigation adjustment,Response to alert,1
2025-04-14,P0108,GH020,F01,Water,550.9427179,0.0025,1.38,Growth phase,Routine,0
2025-04-28,P0108,GH020,F01,Water,502.9657263,0.0025,1.26,Pest response,Routine,0
2025-04-28,P0108,GH020,F01,Energy,31.05418959,0.19,5.9,Growth phase,Routine,0
2025-05-08,P0108,GH020,F01,Fertilizer,21.65041614,1.95,42.22,Shock response,Routine,0
2025-05-08,P0108,GH020,F01,Pesticide,0.289117444,14,4.05,Growth phase,Response to alert,1
2025-05-08,P0108,GH020,F01,Water,720.6579489,0.0025,1.8,Irrigation adjustment,Routine,0
2025-05-08,P0108,GH020,F01,Labor,0.88167632,28,24.69,Irrigation adjustment,Routine,0
2025-07-02,P0108,GH020,F01,Fertilizer,12.23148612,1.95,23.85,Growth phase,Routine,0
2025-07-02,P0108,GH020,F01,Pesticide,3.327183067,14,46.58,Irrigation adjustment,Routine,0
2025-07-02,P0108,GH020,F01,Water,611.7839212,0.0025,1.53,Routine,Routine,0
2025-07-02,P0108,GH020,F01,Labor,1.648772402,28,46.17,Irrigation adjustment,Routine,0
2025-07-10,P0108,GH020,F01,Fertilizer,25.15782134,1.95,49.06,Irrigation adjustment,Response to alert,1
2025-07-10,P0108,GH020,F01,Pesticide,2.496957386,14,34.96,Growth phase,Routine,0
2025-07-10,P0108,GH020,F01,Water,653.0191068,0.0025,1.63,Pest response,Routine,0
2025-07-10,P0108,GH020,F01,Labor,1.878320925,28,52.59,Pest response,Routine,0
2025-07-10,P0108,GH020,F01,Energy,41.83150958,0.19,7.95,Growth phase,Routine,0
2025-08-02,P0108,GH020,F01,Fertilizer,12.9969274,1.95,25.34,Pest response,Routine,0
2025-08-02,P0108,GH020,F01,Water,680.5909135,0.0025,1.7,Shock response,Routine,0
2025-08-02,P0108,GH020,F01,Labor,2.083243764,28,58.33,Shock response,Routine,0
2025-08-04,P0108,GH020,F01,Water,778.3003263,0.0025,1.95,Shock response,Routine,0
2025-08-04,P0108,GH020,F01,Labor,1.366909765,28,38.27,Irrigation adjustment,Routine,0
2025-08-18,P0108,GH020,F01,Fertilizer,7.81506195,1.95,15.24,Pest response,Routine,0
2025-08-18,P0108,GH020,F01,Pesticide,1.824651001,14,25.55,Routine,Routine,0
2025-08-18,P0108,GH020,F01,Water,711.3437519,0.0025,1.78,Irrigation adjustment,Routine,0
2025-08-18,P0108,GH020,F01,Labor,1.426053246,28,39.93,Pest response,Routine,0
2025-08-18,P0108,GH020,F01,Energy,33.33318601,0.19,6.33,Pest response,Routine,0
2025-08-30,P0108,GH020,F01,Fertilizer,28.80581648,1.95,56.17,Growth phase,Routine,0
2025-08-30,P0108,GH020,F01,Water,698.0767014,0.0025,1.75,Irrigation adjustment,Routine,0
2025-08-30,P0108,GH020,F01,Labor,2.136599076,28,59.82,Growth phase,Routine,0
2025-08-30,P0108,GH020,F01,Energy,31.51492441,0.19,5.99,Irrigation adjustment,Routine,0
2025-03-02,P0109,GH012,F04,Fertilizer,14.03824382,1.95,27.37,Pest response,Response to alert,1
2025-03-02,P0109,GH012,F04,Pesticide,2.508802653,14,35.12,Growth phase,Routine,0
2025-03-02,P0109,GH012,F04,Water,708.9005648,0.0025,1.77,Irrigation adjustment,Routine,0
2025-03-28,P0109,GH012,F04,Pesticide,1.986304547,14,27.81,Routine,Routine,0
2025-03-28,P0109,GH012,F04,Water,689.8769751,0.0025,1.72,Routine,Routine,0
2025-03-28,P0109,GH012,F04,Energy,31.26815213,0.19,5.94,Pest response,Routine,0
2025-06-10,P0109,GH012,F04,Fertilizer,20.06830201,1.95,39.13,Shock response,Routine,0
2025-06-10,P0109,GH012,F04,Water,492.7516694,0.0025,1.23,Shock response,Routine,0
2025-06-12,P0109,GH012,F04,Water,467.3950488,0.0025,1.17,Shock response,Routine,0
2025-06-12,P0109,GH012,F04,Energy,35.76241923,0.19,6.79,Pest response,Routine,0
2025-06-25,P0109,GH012,F04,Water,682.4126059,0.0025,1.71,Growth phase,Routine,0
2025-06-25,P0109,GH012,F04,Energy,38.18797436,0.19,7.26,Irrigation adjustment,Routine,0
2025-07-16,P0109,GH012,F04,Pesticide,1.782656269,14,24.96,Pest response,Response to alert,1
2025-07-16,P0109,GH012,F04,Water,767.8888585,0.0025,1.92,Shock response,Routine,0
2025-07-16,P0109,GH012,F04,Labor,2.024199593,28,56.68,Growth phase,Routine,0
2025-08-04,P0109,GH012,F04,Fertilizer,21.53959922,1.95,42,Shock response,Response to alert,1
2025-08-04,P0109,GH012,F04,Water,579.7833413,0.0025,1.45,Shock response,Routine,0
2025-08-17,P0109,GH012,F04,Fertilizer,24.02982146,1.95,46.86,Shock response,Routine,0
2025-08-17,P0109,GH012,F04,Pesticide,2.720405965,14,38.09,Routine,Routine,0
2025-08-17,P0109,GH012,F04,Water,658.2295824,0.0025,1.65,Irrigation adjustment,Routine,0
2025-08-17,P0109,GH012,F04,Labor,2.358966587,28,66.05,Growth phase,Routine,0
2025-08-20,P0109,GH012,F04,Fertilizer,13.2138741,1.95,25.77,Growth phase,Response to alert,1
2025-08-20,P0109,GH012,F04,Pesticide,3.402425628,14,47.63,Shock response,Routine,0
2025-08-20,P0109,GH012,F04,Labor,1.349351476,28,37.78,Routine,Routine,0
2025-08-23,P0109,GH012,F04,Water,559.8584199,0.0025,1.4,Growth phase,Routine,0
2025-08-23,P0109,GH012,F04,Labor,1.469582306,28,41.15,Pest response,Routine,0
2025-08-23,P0109,GH012,F04,Energy,29.87639345,0.19,5.68,Pest response,Routine,0
2025-02-28,P0110,GH007,F04,Fertilizer,11.36695901,1.95,22.17,Routine,Response to alert,1
2025-02-28,P0110,GH007,F04,Pesticide,1.867274038,14,26.14,Routine,Response to alert,1
2025-02-28,P0110,GH007,F04,Water,744.3605531,0.0025,1.86,Pest response,Routine,0
2025-02-28,P0110,GH007,F04,Labor,1.559766118,28,43.67,Shock response,Routine,0
2025-04-05,P0110,GH007,F04,Fertilizer,19.79674006,1.95,38.6,Shock response,Routine,0
2025-04-05,P0110,GH007,F04,Pesticide,2.617852733,14,36.65,Growth phase,Response to alert,1
2025-04-05,P0110,GH007,F04,Water,496.7657896,0.0025,1.24,Routine,Routine,0
2025-04-05,P0110,GH007,F04,Labor,1.718650403,28,48.12,Growth phase,Routine,0
2025-04-05,P0110,GH007,F04,Energy,42.19410025,0.19,8.02,Pest response,Routine,0
2025-04-25,P0110,GH007,F04,Pesticide,2.064361556,14,28.9,Growth phase,Routine,0
2025-04-25,P0110,GH007,F04,Water,476.9304841,0.0025,1.19,Irrigation adjustment,Routine,0
2025-04-25,P0110,GH007,F04,Labor,1.290339797,28,36.13,Irrigation adjustment,Routine,0
2025-05-19,P0110,GH007,F04,Fertilizer,24.56879942,1.95,47.91,Shock response,Routine,0
2025-05-19,P0110,GH007,F04,Water,627.9959765,0.0025,1.57,Routine,Routine,0
2025-05-19,P0110,GH007,F04,Labor,1.440023354,28,40.32,Shock response,Routine,0
2025-05-22,P0110,GH007,F04,Fertilizer,20.00259976,1.95,39.01,Pest response,Routine,0
2025-05-22,P0110,GH007,F04,Water,390.2258175,0.0025,0.98,Growth phase,Routine,0
2025-05-22,P0110,GH007,F04,Labor,1.66582787,28,46.64,Growth phase,Routine,0
2025-05-22,P0110,GH007,F04,Energy,47.00307057,0.19,8.93,Irrigation adjustment,Routine,0
2025-06-02,P0110,GH007,F04,Fertilizer,30.82494468,1.95,60.11,Irrigation adjustment,Routine,0
2025-06-02,P0110,GH007,F04,Water,687.9766396,0.0025,1.72,Pest response,Routine,0
2025-06-02,P0110,GH007,F04,Energy,33.43958459,0.19,6.35,Pest response,Routine,0
2025-06-08,P0110,GH007,F04,Fertilizer,27.8353206,1.95,54.28,Irrigation adjustment,Response to alert,1
2025-06-08,P0110,GH007,F04,Water,678.2901007,0.0025,1.7,Pest response,Routine,0
2025-06-08,P0110,GH007,F04,Labor,1.563741232,28,43.78,Routine,Routine,0
2025-06-08,P0110,GH007,F04,Energy,24.53808758,0.19,4.66,Irrigation adjustment,Routine,0
2025-07-23,P0110,GH007,F04,Fertilizer,28.43695334,1.95,55.45,Routine,Routine,0
2025-07-23,P0110,GH007,F04,Water,596.7031439,0.0025,1.49,Shock response,Routine,0
2025-07-23,P0110,GH007,F04,Energy,46.70648025,0.19,8.87,Shock response,Routine,0
2025-08-18,P0110,GH007,F04,Fertilizer,20.92041996,1.95,40.79,Irrigation adjustment,Routine,0
2025-08-18,P0110,GH007,F04,Water,482.1673545,0.0025,1.21,Routine,Routine,0
2025-08-18,P0110,GH007,F04,Labor,2.891963388,28,80.97,Irrigation adjustment,Routine,0
2025-08-18,P0110,GH007,F04,Energy,41.91954705,0.19,7.96,Pest response,Routine,0
2025-08-27,P0110,GH007,F04,Fertilizer,22.3227429,1.95,43.53,Irrigation adjustment,Routine,0
2025-08-27,P0110,GH007,F04,Water,499.2694995,0.0025,1.25,Irrigation adjustment,Routine,0
2025-08-27,P0110,GH007,F04,Energy,41.14699226,0.19,7.82,Routine,Routine,0
2025-03-06,P0111,GH016,F05,Fertilizer,26.88900329,1.95,52.43,Growth phase,Routine,0
2025-03-06,P0111,GH016,F05,Pesticide,2.113653639,14,29.59,Pest response,Response to alert,1
2025-03-06,P0111,GH016,F05,Water,635.6824469,0.0025,1.59,Pest response,Routine,0
2025-03-06,P0111,GH016,F05,Labor,1.484311598,28,41.56,Shock response,Routine,0
2025-03-06,P0111,GH016,F05,Energy,31.93592055,0.19,6.07,Shock response,Routine,0
2025-03-08,P0111,GH016,F05,Fertilizer,22.51603869,1.95,43.91,Growth phase,Routine,0
2025-03-08,P0111,GH016,F05,Pesticide,1.481875149,14,20.75,Irrigation adjustment,Response to alert,1
2025-03-08,P0111,GH016,F05,Water,552.5085376,0.0025,1.38,Irrigation adjustment,Routine,0
2025-03-08,P0111,GH016,F05,Energy,46.33868304,0.19,8.8,Growth phase,Routine,0
2025-05-14,P0111,GH016,F05,Fertilizer,27.49249294,1.95,53.61,Pest response,Routine,0
2025-05-14,P0111,GH016,F05,Water,475.8738694,0.0025,1.19,Routine,Routine,0
2025-05-14,P0111,GH016,F05,Energy,18.45417247,0.19,3.51,Shock response,Routine,0
2025-05-19,P0111,GH016,F05,Fertilizer,15.22169588,1.95,29.68,Shock response,Routine,0
2025-05-19,P0111,GH016,F05,Water,534.7355186,0.0025,1.34,Routine,Routine,0
2025-06-12,P0111,GH016,F05,Fertilizer,14.45734279,1.95,28.19,Growth phase,Response to alert,1
2025-06-12,P0111,GH016,F05,Pesticide,2.808630798,14,39.32,Pest response,Routine,0
2025-06-12,P0111,GH016,F05,Water,742.5356241,0.0025,1.86,Pest response,Routine,0
2025-06-12,P0111,GH016,F05,Labor,2.889465613,28,80.91,Routine,Routine,0
2025-06-12,P0111,GH016,F05,Energy,24.68467589,0.19,4.69,Shock response,Routine,0
2025-06-14,P0111,GH016,F05,Fertilizer,20.2452477,1.95,39.48,Pest response,Response to alert,1
2025-06-14,P0111,GH016,F05,Water,656.9435176,0.0025,1.64,Pest response,Routine,0
2025-06-14,P0111,GH016,F05,Labor,2.029490486,28,56.83,Routine,Routine,0
2025-06-23,P0111,GH016,F05,Fertilizer,22.57339663,1.95,44.02,Shock response,Response to alert,1
2025-06-23,P0111,GH016,F05,Pesticide,1.966034235,14,27.52,Growth phase,Routine,0
2025-06-23,P0111,GH016,F05,Water,520.3893338,0.0025,1.3,Shock response,Routine,0
2025-06-23,P0111,GH016,F05,Labor,1.825166885,28,51.1,Irrigation adjustment,Routine,0
2025-06-23,P0111,GH016,F05,Energy,30.5864454,0.19,5.81,Irrigation adjustment,Routine,0
2025-07-07,P0111,GH016,F05,Fertilizer,20.23820769,1.95,39.46,Pest response,Routine,0
2025-07-07,P0111,GH016,F05,Water,521.8839023,0.0025,1.3,Growth phase,Routine,0
2025-07-07,P0111,GH016,F05,Labor,2.269568161,28,63.55,Pest response,Routine,0
2025-07-13,P0111,GH016,F05,Fertilizer,25.94701004,1.95,50.6,Routine,Response to alert,1
2025-07-13,P0111,GH016,F05,Water,457.7585766,0.0025,1.14,Routine,Routine,0
2025-07-13,P0111,GH016,F05,Labor,3.069336831,28,85.94,Pest response,Routine,0
2025-07-13,P0111,GH016,F05,Energy,40.7771151,0.19,7.75,Routine,Routine,0
2025-08-10,P0111,GH016,F05,Fertilizer,21.43090573,1.95,41.79,Shock response,Response to alert,1
2025-08-10,P0111,GH016,F05,Pesticide,2.827234815,14,39.58,Shock response,Routine,0
2025-08-10,P0111,GH016,F05,Water,640.9512698,0.0025,1.6,Routine,Routine,0
2025-08-10,P0111,GH016,F05,Energy,25.94086073,0.19,4.93,Shock response,Routine,0
2025-08-19,P0111,GH016,F05,Pesticide,3.144604388,14,44.02,Routine,Response to alert,1
2025-08-19,P0111,GH016,F05,Water,539.148169,0.0025,1.35,Shock response,Routine,0
2025-08-19,P0111,GH016,F05,Labor,2.323670329,28,65.06,Routine,Routine,0
2025-08-19,P0111,GH016,F05,Energy,33.60574392,0.19,6.39,Growth phase,Routine,0
2025-03-07,P0112,GH009,F06,Water,686.6288121,0.0025,1.72,Pest response,Routine,0
2025-03-07,P0112,GH009,F06,Labor,2.327355441,28,65.17,Irrigation adjustment,Routine,0
2025-04-18,P0112,GH009,F06,Water,448.9580562,0.0025,1.12,Pest response,Routine,0
2025-04-18,P0112,GH009,F06,Labor,1.632847164,28,45.72,Routine,Routine,0
2025-04-22,P0112,GH009,F06,Fertilizer,22.1193809,1.95,43.13,Pest response,Routine,0
2025-04-22,P0112,GH009,F06,Water,559.9689485,0.0025,1.4,Irrigation adjustment,Routine,0
2025-04-22,P0112,GH009,F06,Labor,0.674360824,28,18.88,Routine,Routine,0
2025-04-27,P0112,GH009,F06,Fertilizer,22.60344902,1.95,44.08,Shock response,Routine,0
2025-04-27,P0112,GH009,F06,Water,519.7838487,0.0025,1.3,Irrigation adjustment,Routine,0
2025-04-27,P0112,GH009,F06,Energy,55.71529266,0.19,10.59,Pest response,Routine,0
2025-04-29,P0112,GH009,F06,Fertilizer,24.77228358,1.95,48.31,Pest response,Routine,0
2025-04-29,P0112,GH009,F06,Water,274.5926217,0.0025,0.69,Shock response,Routine,0
2025-04-29,P0112,GH009,F06,Energy,38.78507398,0.19,7.37,Shock response,Routine,0
2025-05-02,P0112,GH009,F06,Fertilizer,21.10475938,1.95,41.15,Shock response,Routine,0
2025-05-02,P0112,GH009,F06,Pesticide,1.928148968,14,26.99,Irrigation adjustment,Response to alert,1
2025-05-02,P0112,GH009,F06,Water,458.1588915,0.0025,1.15,Pest response,Routine,0
2025-05-02,P0112,GH009,F06,Labor,2.564207595,28,71.8,Growth phase,Routine,0
2025-05-21,P0112,GH009,F06,Water,533.4799327,0.0025,1.33,Growth phase,Routine,0
2025-07-18,P0112,GH009,F06,Fertilizer,14.07197115,1.95,27.44,Growth phase,Routine,0
2025-07-18,P0112,GH009,F06,Water,840.1893006,0.0025,2.1,Pest response,Routine,0
2025-07-18,P0112,GH009,F06,Labor,1.043997224,28,29.23,Irrigation adjustment,Routine,0
2025-07-18,P0112,GH009,F06,Energy,15.09900534,0.19,2.87,Growth phase,Routine,0
2025-07-22,P0112,GH009,F06,Fertilizer,14.1557985,1.95,27.6,Pest response,Response to alert,1
2025-07-22,P0112,GH009,F06,Water,676.0088627,0.0025,1.69,Pest response,Routine,0
2025-07-22,P0112,GH009,F06,Energy,32.21555897,0.19,6.12,Irrigation adjustment,Routine,0
2025-07-23,P0112,GH009,F06,Fertilizer,22.62755081,1.95,44.12,Shock response,Routine,0
2025-07-23,P0112,GH009,F06,Pesticide,1.512633749,14,21.18,Irrigation adjustment,Response to alert,1
2025-07-23,P0112,GH009,F06,Water,680.6229356,0.0025,1.7,Shock response,Routine,0
2025-07-23,P0112,GH009,F06,Labor,1.987268142,28,55.64,Shock response,Routine,0
2025-07-23,P0112,GH009,F06,Energy,38.96524841,0.19,7.4,Pest response,Routine,0
2025-08-22,P0112,GH009,F06,Fertilizer,16.12341736,1.95,31.44,Irrigation adjustment,Response to alert,1
2025-08-22,P0112,GH009,F06,Pesticide,1.811904166,14,25.37,Irrigation adjustment,Routine,0
2025-08-22,P0112,GH009,F06,Water,639.4056759,0.0025,1.6,Growth phase,Routine,0
2025-08-22,P0112,GH009,F06,Labor,2.461055447,28,68.91,Pest response,Routine,0
2025-08-22,P0112,GH009,F06,Energy,26.70992513,0.19,5.07,Routine,Routine,0
2025-08-23,P0112,GH009,F06,Fertilizer,25.20725908,1.95,49.15,Shock response,Routine,0
2025-08-23,P0112,GH009,F06,Water,650.2191113,0.0025,1.63,Shock response,Routine,0
2025-08-23,P0112,GH009,F06,Labor,1.912729658,28,53.56,Irrigation adjustment,Routine,0
2025-08-23,P0112,GH009,F06,Energy,27.07851494,0.19,5.14,Growth phase,Routine,0
2025-03-08,P0113,GH013,F08,Fertilizer,24.01772736,1.95,46.83,Routine,Response to alert,1
2025-03-08,P0113,GH013,F08,Pesticide,1.578460548,14,22.1,Routine,Response to alert,1
2025-03-08,P0113,GH013,F08,Water,673.2798176,0.0025,1.68,Growth phase,Routine,0
2025-03-08,P0113,GH013,F08,Labor,1.559236945,28,43.66,Irrigation adjustment,Routine,0
2025-03-15,P0113,GH013,F08,Fertilizer,8.608267353,1.95,16.79,Irrigation adjustment,Routine,0
2025-03-15,P0113,GH013,F08,Pesticide,2.74281112,14,38.4,Irrigation adjustment,Routine,0
2025-03-15,P0113,GH013,F08,Water,479.8597875,0.0025,1.2,Shock response,Routine,0
2025-03-15,P0113,GH013,F08,Labor,2.231847636,28,62.49,Irrigation adjustment,Routine,0
2025-03-15,P0113,GH013,F08,Energy,30.09838873,0.19,5.72,Growth phase,Routine,0
2025-04-11,P0113,GH013,F08,Fertilizer,23.51698847,1.95,45.86,Shock response,Routine,0
2025-04-11,P0113,GH013,F08,Pesticide,3.166238293,14,44.33,Irrigation adjustment,Routine,0
2025-04-11,P0113,GH013,F08,Water,895.050653,0.0025,2.24,Irrigation adjustment,Routine,0
2025-04-11,P0113,GH013,F08,Labor,2.551089538,28,71.43,Irrigation adjustment,Routine,0
2025-05-11,P0113,GH013,F08,Fertilizer,26.23987678,1.95,51.17,Routine,Response to alert,1
2025-05-11,P0113,GH013,F08,Pesticide,1.663255228,14,23.29,Pest response,Response to alert,1
2025-05-11,P0113,GH013,F08,Water,547.0170555,0.0025,1.37,Pest response,Routine,0
2025-05-11,P0113,GH013,F08,Labor,1.735974227,28,48.61,Growth phase,Routine,0
2025-05-11,P0113,GH013,F08,Energy,28.12870064,0.19,5.34,Irrigation adjustment,Routine,0
2025-05-22,P0113,GH013,F08,Fertilizer,17.84317554,1.95,34.79,Routine,Routine,0
2025-05-22,P0113,GH013,F08,Pesticide,3.214213781,14,45,Routine,Routine,0
2025-05-22,P0113,GH013,F08,Water,752.9808274,0.0025,1.88,Growth phase,Routine,0
2025-05-22,P0113,GH013,F08,Labor,1.69680982,28,47.51,Pest response,Routine,0
2025-05-22,P0113,GH013,F08,Energy,48.27013406,0.19,9.17,Shock response,Routine,0
2025-06-03,P0113,GH013,F08,Fertilizer,24.16028903,1.95,47.11,Pest response,Response to alert,1
2025-06-03,P0113,GH013,F08,Water,716.0728833,0.0025,1.79,Pest response,Routine,0
2025-06-03,P0113,GH013,F08,Labor,2.711325381,28,75.92,Pest response,Routine,0
2025-06-03,P0113,GH013,F08,Energy,28.47284168,0.19,5.41,Pest response,Routine,0
2025-08-05,P0113,GH013,F08,Fertilizer,23.76095959,1.95,46.33,Pest response,Routine,0
2025-08-05,P0113,GH013,F08,Labor,2.51279914,28,70.36,Growth phase,Routine,0
2025-08-05,P0113,GH013,F08,Energy,42.27383226,0.19,8.03,Pest response,Routine,0
2025-08-12,P0113,GH013,F08,Fertilizer,11.03248738,1.95,21.51,Irrigation adjustment,Routine,0
2025-08-12,P0113,GH013,F08,Water,784.1620422,0.0025,1.96,Pest response,Routine,0
2025-08-12,P0113,GH013,F08,Energy,29.23628061,0.19,5.55,Pest response,Routine,0
2025-03-25,P0114,GH005,F01,Fertilizer,20.182707,1.95,39.36,Routine,Response to alert,1
2025-03-25,P0114,GH005,F01,Pesticide,1.131877281,14,15.85,Pest response,Response to alert,1
2025-03-25,P0114,GH005,F01,Water,368.1400238,0.0025,0.92,Shock response,Routine,0
2025-03-25,P0114,GH005,F01,Labor,2.585323292,28,72.39,Pest response,Routine,0
2025-03-25,P0114,GH005,F01,Energy,46.29004148,0.19,8.8,Shock response,Routine,0
2025-04-14,P0114,GH005,F01,Fertilizer,19.24246126,1.95,37.52,Pest response,Routine,0
2025-04-14,P0114,GH005,F01,Pesticide,1.335015533,14,18.69,Shock response,Response to alert,1
2025-04-14,P0114,GH005,F01,Water,546.494643,0.0025,1.37,Growth phase,Routine,0
2025-04-14,P0114,GH005,F01,Labor,2.297574768,28,64.33,Pest response,Routine,0
2025-04-14,P0114,GH005,F01,Energy,32.28756245,0.19,6.13,Shock response,Routine,0
2025-05-04,P0114,GH005,F01,Fertilizer,20.01503999,1.95,39.03,Growth phase,Response to alert,1
2025-05-04,P0114,GH005,F01,Water,429.7341206,0.0025,1.07,Shock response,Routine,0
2025-05-04,P0114,GH005,F01,Labor,2.230268477,28,62.45,Routine,Routine,0
2025-05-24,P0114,GH005,F01,Fertilizer,18.87319708,1.95,36.8,Routine,Routine,0
2025-05-24,P0114,GH005,F01,Pesticide,2.858787679,14,40.02,Routine,Routine,0
2025-05-24,P0114,GH005,F01,Water,481.3838746,0.0025,1.2,Irrigation adjustment,Routine,0
2025-05-24,P0114,GH005,F01,Energy,36.6004544,0.19,6.95,Routine,Routine,0
2025-06-26,P0114,GH005,F01,Fertilizer,22.30417666,1.95,43.49,Irrigation adjustment,Response to alert,1
2025-06-26,P0114,GH005,F01,Pesticide,2.75181026,14,38.53,Routine,Routine,0
2025-06-26,P0114,GH005,F01,Water,747.1076934,0.0025,1.87,Growth phase,Routine,0
2025-06-26,P0114,GH005,F01,Labor,2.518319453,28,70.51,Growth phase,Routine,0
